home_win_count,away_win_count,h2h_home_win_count,h2h_away_win_count,home_mean_goals_scored,home_mean_goals_conceded,home_std_goals_scored,home_std_goals_conceded,away_mean_goals_scored,away_mean_goals_conceded,away_std_goals_scored,away_std_goals_conceded,h2h_home_mean_goals,h2h_away_mean_goals,h2h_home_std_goals,h2h_team_std_goals,home_rank - away_rank,home_rank_change,away_rank_change,home_team_opposition_rank_diff,away_team_opposition_rank_diff,is_friendly,is_qualifier,is_tournament,home_match_for_home_team,home_team_win,draw,away_team_win
4.0,4.0,0.0,1.0,2.5,2.0,1.4317821063276353,1.61245154965971,1.7,3.0,1.1874342087037917,1.5491933384829668,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5.0,5.0,4.0,6.0,3.1,0.6,1.9209372712298547,0.8,2.4,2.1,1.8547236990991405,1.374772708486752,1.6666666666666667,2.0,1.4337208778404378,1.224744871391589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
4.0,1.0,0.0,0.0,3.1,1.6,2.3000000000000003,1.1135528725660044,1.2,3.9,0.6000000000000001,2.7730849247724096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,6.0,0.0,0.0,1.0,5.5,0.0,1.5,1.7,3.5,1.004987562112089,1.6278820596099706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,1.0,1.0,0.0,2.0,3.2,0.8944271909999159,1.7776388834631176,1.0,4.666666666666667,0.0,1.699673171197595,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2.0,7.0,0.0,0.0,1.0,4.7,0.7745966692414834,2.4103941586387903,1.4,2.2,1.019803902718557,1.98997487421324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4.0,5.0,0.0,0.0,2.7,1.5,2.570992026436488,1.2041594578792296,1.9,3.1,0.9433981132056604,1.9209372712298547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
7.0,6.0,3.0,11.0,1.6,2.3,1.1135528725660044,1.9519221295943137,3.1,1.4,2.3853720883753127,1.1135528725660044,1.5333333333333334,3.466666666666667,1.0873004286866728,2.5263060428661888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
6.0,6.0,4.0,5.0,2.3,2.2,2.6095976701399777,1.5362291495737217,2.5,2.5,0.9219544457292888,2.4596747752497685,2.7777777777777777,3.0,2.57240820062005,1.4907119849998598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
8.0,6.0,0.0,0.0,2.1,3.0,1.7578395831246945,2.449489742783178,2.7,2.8,1.4866068747318506,1.7204650534085253,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
4.0,4.0,0.0,0.0,1.6,1.7,1.3564659966250536,1.0999999999999999,1.5,2.5,1.2041594578792296,2.4596747752497685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4.0,6.0,9.0,3.0,2.5,1.2,1.284523257866513,1.6613247725836149,1.8,1.9,1.2489995996796797,1.1357816691600546,2.533333333333333,1.1333333333333333,1.7074997966487597,1.203698005684519,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8.0,7.0,0.0,0.0,2.5,2.6,1.9621416870348585,2.0591260281974,2.7,1.6,1.5524174696260025,1.2806248474865698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3.0,5.0,0.0,0.0,1.8571428571428572,2.5714285714285716,1.9587584572574408,1.761261143705422,2.3,1.6,1.5524174696260025,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
