X_Principal0,X_Principal1,Target_Outcome_Win,Target_Outcome_Loss,Target_Outcome_Tie,date,home_team,away_team,tournament
-0.3886440903714965,3.289917231779619,0,1,0,1993-02-17,Albania,Northern Ireland,1
-0.7922921205492872,2.6395208472672653,0,1,0,1993-02-17,El Salvador,Russia,0
2.0788526885250813,2.883109070387965,1,0,0,1993-02-17,England,San Marino,1
1.3416127972693959,3.004655411291569,1,0,0,1993-02-17,Greece,Luxembourg,1
0.5893271939472688,3.128682289764634,1,0,0,1993-02-17,Republic of Ireland,Wales,0
-0.4187355145043816,3.2948783069185414,0,1,0,1993-02-17,Israel,France,1
1.24639751045597,2.4181922858274283,1,0,0,1993-02-17,Scotland,Malta,1
0.15300154402043506,3.200617879279012,0,0,1,1993-02-18,Argentina,Brazil,0
0.46918416623785836,1.342007000108138,1,0,0,1993-02-18,United Arab Emirates,Bulgaria,0
1.5140662060963652,2.1441770515473184,0,0,1,1993-02-20,Finland,Estonia,0
0.16804725608687768,3.1981373417095504,0,1,0,1993-02-20,Latvia,Lithuania,0
0.536904910265039,1.663387343909811,0,1,0,1993-02-20,United Arab Emirates,Bulgaria,0
-0.12433216678937684,1.7647763714692621,0,1,0,1993-02-21,Estonia,Latvia,0
0.4612775022427876,1.327509855228264,1,0,0,1993-02-21,Finland,Lithuania,0
-0.7369650362615235,0.6320145682840886,0,0,1,1993-02-21,United States,Russia,0
-0.13715130351436336,-0.17444592865040345,0,0,1,1993-02-24,Argentina,Denmark,1
-0.5649208719448013,2.463413542576228,1,0,0,1993-02-24,Kuwait,China PR,0
0.7849214508110219,3.096435301361637,1,0,0,1993-02-24,Netherlands,Turkey,1
-0.893281983194291,1.7904838851213207,0,1,0,1993-02-24,Portugal,Italy,1
1.409185904113523,-0.15214281600668142,1,0,0,1993-02-24,Spain,Lithuania,1
-1.0957925574942962,3.4065024975443,0,0,1,1993-02-24,Venezuela,Colombia,0
-0.08004470001233027,0.635481748927701,1,0,0,1993-02-26,Algeria,Ghana,1
0.17658207453947397,1.7151656200800365,1,0,0,1993-02-27,Kenya,Guinea,1
1.6526317362499185,2.351217771451973,1,0,0,1993-02-27,Nigeria,Congo,1
0.3152283250272413,-0.9411090203135839,1,0,0,1993-02-27,Senegal,Gabon,1
1.1478592882993257,0.5881081173914177,1,0,0,1993-02-27,Zambia,Madagascar,1
-1.5702320171081179,-4.0790710368074885,1,0,0,1993-02-28,Benin,Ethiopia,1
-0.5072167081933784,1.1163127444428518,0,0,1,1993-02-28,Morocco,Tunisia,1
0.2679820687560735,-3.110237228347005,1,0,0,1993-02-28,Niger,Botswana,1
-0.13124721384171295,0.35655091560410596,0,1,0,1993-02-28,Togo,Angola,1
0.04768155955533726,3.217981642265241,0,0,1,1993-03-02,Jordan,Syria,0
0.18242371696255505,1.738040313222254,1,0,0,1993-03-03,Paraguay,Bolivia,1
-0.4074715760703792,0.357034022023427,0,1,0,1993-03-05,El Salvador,Costa Rica,1
0.9917796461087769,0.12634402806352585,1,0,0,1993-03-05,Honduras,Panama,1
1.3811812669770824,-0.31013074159356996,0,0,1,1993-03-07,El Salvador,Panama,1
-0.32661618672235,0.7836574586823495,1,0,0,1993-03-07,Honduras,Costa Rica,1
-0.32960580197996586,1.6160907261108828,0,1,0,1993-03-07,Japan,Hungary,1
0.1379558319539925,3.2030984168484733,0,1,0,1993-03-09,Canada,South Korea,0
1.4468387969371865,0.47745073838730195,1,0,0,1993-03-09,Costa Rica,Panama,1
0.44666933799672254,0.3042995909923724,1,0,0,1993-03-09,Honduras,El Salvador,1
-0.5022675164716456,2.754164567738837,1,0,0,1993-03-10,Austria,Greece,0
0.24235580730005224,1.9835944778015304,0,0,1,1993-03-10,Hungary,United States,1
-2.657730378849257,-6.051076556920181,0,0,1,1993-03-10,San Marino,Turkey,1
-1.3907093326700046,0.40881299938377164,1,0,0,1993-03-11,Canada,South Korea,0
0.1379558319539925,3.2030984168484733,1,0,0,1993-03-11,Puerto Rico,Barbados,1
0.16710052404205422,-0.39615903266636077,0,0,1,1993-03-12,El Salvador,Bolivia,0
-0.18967869829204778,2.979871761078386,0,1,0,1993-03-12,Guyana,Puerto Rico,1
1.009037252608585,2.180082404640573,0,1,0,1993-03-12,Qatar,Jordan,0
-0.38381382023622634,0.14317155945972476,0,1,0,1993-03-14,Guyana,Barbados,1
0.7106658724571092,-0.06184281122439307,0,0,1,1993-03-14,Honduras,Bolivia,0
-0.6347010718598409,1.2144158429014507,1,0,0,1993-03-14,Japan,United States,1
0.824790949560387,0.7473310864995095,0,0,1,1993-03-16,Honduras,Bolivia,0
0.709615665163695,1.8372481925736706,1,0,0,1993-03-16,Kuwait,Syria,0
0.3775426651428338,1.4995054603462015,0,0,1,1993-03-17,Brazil,Poland,0
0.28718644358362533,1.220544692862727,0,1,0,1993-03-17,Tunisia,Switzerland,0
-0.512912882650785,-0.19031603762074897,0,0,1,1993-03-23,El Salvador,United States,0
0.41195851868485794,1.0383925034832346,0,1,0,1993-03-24,Costa Rica,Canada,0
-1.5807863593246247,0.2950396375842879,0,0,1,1993-03-24,Israel,Russia,0
2.1240436797588904,0.054892382525331226,1,0,0,1993-03-24,Italy,Malta,1
3.0137502533603313,-1.5259981314339703,1,0,0,1993-03-24,Netherlands,San Marino,1
0.5185765952669397,1.9637500872435547,0,1,0,1993-03-24,Scotland,Germany,0
0.11030625941890954,0.9579998475345202,1,0,0,1993-03-25,Honduras,United States,0
-1.3377370277513154,0.2811283881851776,0,1,0,1993-03-27,Austria,France,1
-0.8950259093982271,1.9395137113656862,1,0,0,1993-03-27,Malawi,Zambia,0
-0.9055499534620587,-0.4402530713634946,0,1,0,1993-03-30,Qatar,Norway,0
0.738214435412619,2.2247320808908766,1,0,0,1993-03-31,Chile,Bolivia,0
0.19696127082045622,2.5338176416862694,1,0,0,1993-03-31,Colombia,Costa Rica,0
-0.811520825636767,-0.26931260291223325,1,0,0,1993-03-31,Denmark,Spain,1
-0.01916212939290102,2.0148775052714902,0,1,0,1993-03-31,Hungary,Greece,1
0.3958822871098579,-0.05236335615676933,1,0,0,1993-03-31,Republic of Ireland,Northern Ireland,1
1.7345083633800025,-0.16082671418602937,0,0,1,1993-03-31,Poland,Lithuania,0
0.5612081701707264,1.0250482428174459,0,0,1,1993-03-31,Switzerland,Portugal,1
-2.846646407702442,-0.07223680146362203,0,1,0,1993-03-31,Turkey,England,1
-1.4505580150742707,-0.3027237950089906,1,0,0,1993-03-31,Wales,Belgium,1
-0.2651941571454546,0.22888781670064373,0,1,0,1993-04-02,Malaysia,United Arab Emirates,0
0.9801299402744865,-2.607299844129449,0,0,1,1993-04-03,Niger,Benin,0
-0.25867099471015914,-0.5515317131061387,1,0,0,1993-04-04,El Salvador,Mexico,1
0.43776243317850383,1.0474420489457315,0,0,1,1993-04-04,Honduras,Canada,1
-0.9017440798933795,1.7344009133271052,0,1,0,1993-04-04,Kuwait,Egypt,0
0.5091576192002851,2.5397386267310322,1,0,0,1993-04-07,Slovenia,Estonia,0
0.40826370771546877,0.2525341634870425,1,0,0,1993-04-08,Japan,Thailand,1
1.1395030818216934,1.2996581976159676,0,0,1,1993-04-09,Algeria,Sierra Leone,1
1.3204026375557385,1.0590074784636463,1,0,0,1993-04-09,Egypt,Mali,1
-0.23975684890614632,2.3859670229058616,1,0,0,1993-04-09,Oman,Malaysia,0
0.43497755537090266,-3.529968105067208,1,0,0,1993-04-09,Qatar,Indonesia,1
0.27485989443593667,2.788328615267193,0,0,1,1993-04-10,South Africa,Mauritius,1
0.28943859090619484,0.05759990092887189,0,0,1,1993-04-10,Zambia,Zimbabwe,1
1.0657529319724615,1.2112112642356745,0,0,1,1993-04-10,Ghana,Liberia,1
0.03579980165278343,0.11851151603289926,1,0,0,1993-04-11,Canada,El Salvador,1
-1.7387671600438173,1.1154412983184756,1,0,0,1993-04-11,Ethiopia,Nigeria,1
1.4773120593479405,-1.3321719301277184,1,0,0,1993-04-11,Gabon,Benin,1
0.44949901918593005,-0.4913939328138961,1,0,0,1993-04-11,Guinea,Congo,1
-1.842265318532218,-1.4644197538404038,0,1,0,1993-04-11,Guinea-Bissau,Senegal,1
1.2625107159568734,1.5735274852600083,1,0,0,1993-04-11,Japan,Bangladesh,1
-0.4272602565598527,-0.05094764391972546,1,0,0,1993-04-11,Mexico,Honduras,1
0.4753179403993466,2.0858381811098314,0,1,0,1993-04-11,Morocco,Malawi,1
-1.894210620854101,-1.8601788110985196,0,0,1,1993-04-11,Mozambique,Kenya,1
-1.3613447144740836,-0.6789409740298048,0,0,1,1993-04-11,Niger,Cameroon,1
-0.8039666974000341,2.3642029025384907,0,0,1,1993-04-11,Sudan,Uganda,1
0.2810953781980952,1.506050559083344,1,0,0,1993-04-13,Poland,Finland,0
0.47796791055666965,0.473577716747759,1,0,0,1993-04-13,United Arab Emirates,Thailand,1
0.03665787351669436,0.2748617322977538,1,0,0,1993-04-14,Austria,Bulgaria,1
1.2407767299889658,0.2084289108834479,1,0,0,1993-04-14,Denmark,Latvia,1
0.5935671111794808,1.8260235812511212,1,0,0,1993-04-14,Germany,Ghana,0
3.028874688582472,-0.3623912374814416,1,0,0,1993-04-14,Italy,Estonia,1
-0.4194356680509268,-1.6604554827476097,1,0,0,1993-04-14,Lithuania,Albania,1
-2.1504909094782296,0.16673028010091723,0,1,0,1993-04-14,Luxembourg,Russia,1
1.442511291725699,0.3226363913366889,1,0,0,1993-04-14,Romania,Cyprus,1
0.7118677495761725,0.8899605002958286,0,0,1,1993-04-15,Egypt,Zimbabwe,1
-0.268659913798036,2.7154381460936317,0,1,0,1993-04-15,Hungary,Sweden,0
3.204882001921521,-3.4659429056997526,1,0,0,1993-04-15,United Arab Emirates,Bangladesh,1
0.48692927457221824,1.9730260959888501,1,0,0,1993-04-16,Australia,Kuwait,0
0.13852203545716008,-2.446826398381934,1,0,0,1993-04-16,Qatar,Singapore,1
-1.9064465699980657,-1.508911175904523,0,1,0,1993-04-17,Malta,Switzerland,1
0.21426996023729686,0.7784952080549975,0,0,1,1993-04-17,United States,Iceland,0
0.9603801375719888,1.1215065214976951,1,0,0,1993-04-18,Cameroon,Guinea,1
-0.287360984120342,0.31731429311901055,1,0,0,1993-04-18,Canada,Honduras,1
-0.570659147652396,-1.7381943612800557,0,1,0,1993-04-18,Indonesia,Singapore,1
0.24899005724259068,0.7633997133747786,1,0,0,1993-04-18,Japan,United Arab Emirates,1
0.3180967348900787,-0.2664872854351825,1,0,0,1993-04-18,Mexico,El Salvador,1
-0.04891169212422757,1.1805235663492006,1,0,0,1993-04-18,Morocco,Senegal,1
0.5893271939472688,3.128682289764634,1,0,0,1993-04-18,Saudi Arabia,New Zealand,0
1.8385976794947696,-1.6816561832358616,1,0,0,1993-04-18,Thailand,Bangladesh,1
0.8900331838199912,1.7795462606746462,0,1,0,1993-04-19,Australia,Kuwait,0
-1.5334565509273244,-0.6712937165305687,0,1,0,1993-04-22,Singapore,Saudi Arabia,0
-0.6817405324562331,2.2275061643525476,0,0,1,1993-04-23,Hong Kong,Kuwait,0
1.631042716024784,1.392103745487166,1,0,0,1993-04-23,Nigeria,Sudan,1
0.563940265741137,1.7193491843016095,1,0,0,1993-04-23,Egypt,Malawi,1
-1.6721931080895747,-1.8540943165989652,0,1,0,1993-04-24,Indonesia,Qatar,1
1.448425435618455,2.594846684849211,1,0,0,1993-04-24,Kenya,Lesotho,1
1.520364009363464,-0.9740305005846621,1,0,0,1993-04-24,Saudi Arabia,New Zealand,0
1.1011069756935834,1.1613015693759836,1,0,0,1993-04-24,Sierra Leone,Guinea-Bissau,1
-0.8633148602945994,2.4354862304341918,0,0,1,1993-04-24,South Africa,Zimbabwe,1
0.6756364952385165,0.8964536714732452,0,0,1,1993-04-25,Cameroon,Gabon,1
0.08181666618086436,1.2154145107265404,0,0,1,1993-04-25,Congo,Burundi,1
0.0989513654966124,0.9589723634672362,1,0,0,1993-04-25,Cyprus,Faroe Islands,1
-0.5623986813796726,0.6747201126596492,0,0,1,1993-04-25,Ethiopia,Uganda,1
0.5806743909149624,-0.21300059053999268,1,0,0,1993-04-25,Honduras,El Salvador,1
-0.996656000540324,-1.512754928529054,0,1,0,1993-04-25,Hong Kong,Kuwait,0
0.6182740582059144,1.4598168592348206,0,0,1,1993-04-25,South Korea,Iraq,0
-1.3050815844120265,2.5735225369087225,0,1,0,1993-04-25,Mauritius,Zambia,1
0.14417725494748743,0.039343981809633874,1,0,0,1993-04-25,Mexico,Canada,1
0.9646977674938662,1.2756291622532723,1,0,0,1993-04-25,Morocco,Mali,1
0.9815828470447001,-1.766205360693149,1,0,0,1993-04-25,Niger,Benin,1
-0.48655296812256327,1.9169087672357463,0,0,1,1993-04-27,Ukraine,Israel,0
-0.1466726122173373,-0.25457367233834294,1,0,0,1993-04-28,Bulgaria,Finland,1
-0.41511100977173465,0.17681264488097104,0,0,1,1993-04-28,England,Netherlands,1
-0.1900987843996705,1.7222011389245584,1,0,0,1993-04-28,France,Sweden,1
0.269608354362022,0.6974642562923137,0,0,1,1993-04-28,Republic of Ireland,Denmark,1
0.4825230843763353,0.4228901548549146,0,0,1,1993-04-28,South Korea,Iraq,0
1.3095047543638618,-0.7306571127632238,1,0,0,1993-04-28,Norway,Turkey,1
2.7265011294934465,-1.0420246782236886,1,0,0,1993-04-28,Poland,San Marino,1
-0.5307960227003324,0.6143422364271112,1,0,0,1993-04-28,Portugal,Scotland,1
0.903537466680799,0.988089797606539,1,0,0,1993-04-28,Russia,Hungary,1
0.9652015046124223,-0.047178700923870595,1,0,0,1993-04-28,Spain,Northern Ireland,1
-0.9826772240377213,0.6138935175026686,0,1,0,1993-04-28,Thailand,Japan,1
-3.5315962557760625,-3.752332652031618,0,1,0,1993-04-30,Bangladesh,Japan,1
-1.4178191350363287,-1.8341980618629776,1,0,0,1993-04-30,Singapore,Qatar,1
0.47841468685692157,0.8837513582239991,1,0,0,1993-04-30,United Arab Emirates,Thailand,1
-0.4671716663294558,0.6514823723001413,0,0,1,1993-05-01,Malaysia,Kuwait,1
-0.8573125557615708,1.0388701564127512,1,0,0,1993-05-01,Switzerland,Italy,1
-0.4564557303120998,-0.5775348437765189,0,1,0,1993-05-02,El Salvador,Canada,1
-0.5136821042999391,0.11188453576932549,1,0,0,1993-05-02,Guinea,Zimbabwe,1
-0.6274707613634244,0.09399690020449902,0,1,0,1993-05-02,Honduras,Mexico,1
0.8255338065384638,-1.08988944372897,1,0,0,1993-05-02,Singapore,Indonesia,1
-1.320714541661318,1.01031143274889,0,0,1,1993-05-03,Malaysia,Saudi Arabia,1
2.2124818653836797,-1.1965380929550216,1,0,0,1993-05-03,United Arab Emirates,Bangladesh,1
-2.3894061658728183,-3.9994829772782405,0,1,0,1993-05-05,Bangladesh,Thailand,1
-0.7878607713600551,0.5306876749255651,0,0,1,1993-05-05,Kuwait,Saudi Arabia,1
-0.5114729536563768,1.0101274809770373,1,0,0,1993-05-07,Hong Kong,Bahrain,1
-0.5008761320128445,0.7648263819252684,0,0,1,1993-05-07,United Arab Emirates,Japan,1
-0.5096349876254138,0.13016729207354527,0,1,0,1993-05-08,United States,Colombia,0
-0.9510795594611552,-0.652597666949897,0,0,1,1993-05-09,Bahrain,South Korea,1
-1.1740317307651325,-0.26093622067119515,0,1,0,1993-05-09,Canada,Mexico,1
-0.7210586889372423,-0.26522919767768455,1,0,0,1993-05-09,El Salvador,Honduras,1
-0.5345947447140442,0.25742455380930407,0,1,0,1993-05-11,India,Hong Kong,1
0.6770729700060559,-0.6531671096881592,0,0,1,1993-05-12,Bulgaria,Israel,1
-0.5119001549142843,-0.4733967663535794,0,1,0,1993-05-12,Estonia,Malta,1
-0.3514130459284088,0.9728234876919637,1,0,0,1993-05-13,Finland,Austria,1
-1.5873414838004218,0.5137279621421317,0,1,0,1993-05-13,India,South Korea,1
0.4259587071057343,0.38712698787778704,1,0,0,1993-05-14,Kuwait,Malaysia,1
0.9921177875791136,0.41095326177257935,1,0,0,1993-05-15,Bahrain,India,1
-1.1836590304911916,0.36626356722872105,0,1,0,1993-05-15,Hong Kong,South Korea,1
0.04670700231809426,-0.6525605616507186,0,0,1,1993-05-15,Latvia,Albania,1
1.1182319552868825,0.8270644995444494,1,0,0,1993-05-16,Saudi Arabia,Malaysia,1
0.18052154576024526,-0.9521287549567793,0,1,0,1993-05-18,Lithuania,Ukraine,0
0.5948820890933414,1.0723011878438682,1,0,0,1993-05-18,Saudi Arabia,Kuwait,1
-1.7349063147469217,0.2496546351790626,0,1,0,1993-05-19,Estonia,Scotland,1
-2.7088419618885298,-0.8960062048974298,0,1,0,1993-05-19,San Marino,Poland,1
0.48877701378452054,-0.03403830292153952,1,0,0,1993-05-19,Sweden,Austria,1
-1.7221482726921178,-1.185318471091218,0,0,1,1993-05-20,Luxembourg,Iceland,1
0.5797932379352345,1.3111309119894015,0,0,1,1993-05-20,Zambia,Malawi,0
1.7841808498141656,1.2993634543852721,0,0,1,1993-05-21,Colombia,Venezuela,0
1.7284740260692473,-1.0030432063590722,1,0,0,1993-05-22,Belgium,Faroe Islands,1
0.2955375757193804,1.3169259352501743,0,0,1,1993-05-22,Jordan,Yemen,1
0.23122485981144825,0.447833657049386,1,0,0,1993-05-22,New Zealand,Fiji,0
-1.4005211988342143,2.6856445511384264,0,1,0,1993-05-22,Pakistan,China PR,1
0.534300894690939,1.2078543951931313,0,1,0,1993-05-22,Zambia,Malawi,0
0.5023555719476818,0.8661143300100951,0,0,1,1993-05-23,Russia,Greece,1
0.8222095998237802,-0.2703749266879033,0,0,1,1993-05-23,United States,Bolivia,0
-0.41672210452709957,0.180614868083737,0,0,1,1993-05-24,Jordan,Iraq,1
1.1945453979445297,-0.1365203896311411,1,0,0,1993-05-24,New Zealand,Fiji,0
1.7520888152481358,-1.7379162880182415,1,0,0,1993-05-24,Yemen,Pakistan,1
0.39213838882556357,1.7506131684459592,1,0,0,1993-05-24,Zambia,Malawi,0
0.5492467605714848,2.719426179025664,1,0,0,1993-05-25,Jamaica,Puerto Rico,1
-0.8063342145443818,-1.5413283206132007,0,1,0,1993-05-25,Lithuania,Northern Ireland,1
-1.9282739513569334,0.2065354156753912,0,1,0,1993-05-26,Albania,Republic of Ireland,1
0.7112751271850681,-0.5514177934942508,0,0,1,1993-05-26,Ethiopia,Sudan,0
-1.3284193719160857,0.7578356073969067,0,1,0,1993-05-26,Jordan,China PR,1
0.8166136402649233,0.1844058471751686,0,0,1,1993-05-26,United States,Peru,0
-0.14314988432468576,-0.3715856083969233,0,1,0,1993-05-26,Yemen,Iraq,1
-0.6338082329772841,1.6668613416864697,1,0,0,1993-05-27,Bolivia,Paraguay,1
0.3801798789010345,2.770964852280964,1,0,0,1993-05-28,Jamaica,Trinidad and Tobago,1
-2.8588061850631,-4.304213461362059,0,1,0,1993-05-28,Pakistan,Iraq,1
-1.8234465086598388,-1.6866269368429747,1,0,0,1993-05-28,Yemen,China PR,1
1.065037816061472,0.5338933529187523,0,1,0,1993-05-29,Republic of Ireland,Hungary,0
-0.9032384760785632,0.8319693260080803,0,0,1,1993-05-29,Poland,England,1
-0.31087371021317295,0.28400811790269814,0,0,1,1993-05-30,Chile,Colombia,0
0.7268100884018238,1.0930452476219303,1,0,0,1993-05-30,Ecuador,Peru,0
-0.39390913183157195,-0.23328645562635372,1,0,0,1993-05-30,Iraq,China PR,1
1.8104086177477083,-2.9508641475642037,1,0,0,1993-05-30,Jordan,Pakistan,1
-0.061330717306499596,-0.0008219222151481097,0,1,0,1993-05-30,New Zealand,Australia,1
1.5701874261228075,0.13866358705631598,1,0,0,1993-06-02,Denmark,Albania,1
-0.9856372471379657,0.832850430685711,0,0,1,1993-06-02,Iceland,Russia,1
-0.7151588351387839,0.4466809442639869,0,1,0,1993-06-02,Latvia,Northern Ireland,1
-2.3938877476432694,-0.8917607849165137,0,1,0,1993-06-02,Lithuania,Spain,1
-0.3606799807291517,-0.5079550112490181,1,0,0,1993-06-02,Norway,England,1
2.3215654221374704,-0.5253157724076893,1,0,0,1993-06-02,Scotland,Estonia,1
1.2681149411771124,0.2847790551579094,1,0,0,1993-06-02,Sweden,Israel,1
1.582287785509581,0.2815052082928344,1,0,0,1993-06-05,South Korea,Hong Kong,1
0.26776142524417934,0.5944386224568671,1,0,0,1993-06-06,Australia,New Zealand,1
0.17268087608419508,0.35441099546386673,1,0,0,1993-06-06,Colombia,Chile,0
-1.9378792031057064,-1.4844723992112112,0,1,0,1993-06-06,Faroe Islands,Wales,1
2.5811978527808708,-0.4996773278170675,1,0,0,1993-06-06,Iran,Pakistan,0
0.10355811610821725,1.1252118476058404,1,0,0,1993-06-06,Peru,Bolivia,0
-0.548260981501797,0.003080228452150433,0,1,0,1993-06-06,United States,Brazil,1
-1.1977937783440726,0.14202786525681077,0,1,0,1993-06-07,India,Bahrain,1
0.082827027065163,1.2551541516855516,0,1,0,1993-06-09,Ecuador,Chile,0
2.2657159801742193,0.012843155122751318,1,0,0,1993-06-09,South Korea,India,1
-1.7689769988095936,0.2799453762259124,0,1,0,1993-06-09,Latvia,Republic of Ireland,1
-0.1436844393448976,-0.7437739914712325,0,0,1,1993-06-09,Netherlands,Norway,1
-0.9250828595500395,0.12578588536448898,1,0,0,1993-06-09,United States,England,1
-0.9110802412898493,0.1790606980546604,0,0,1,1993-06-10,Brazil,Germany,1
0.8922287129721992,0.034038550322480696,1,0,0,1993-06-10,Mexico,Paraguay,0
0.7591847441632325,0.08064747204944334,1,0,0,1993-06-11,Bahrain,Hong Kong,1
-0.25108432712376433,0.49602942854527793,0,0,1,1993-06-11,South Korea,Romania,1
0.7689405271922121,1.7285850687865418,1,0,0,1993-06-11,Peru,Venezuela,0
3.1832830004353463,-1.8032437069340097,1,0,0,1993-06-12,China PR,Pakistan,1
-0.27297437230219856,-1.407230332206978,0,0,1,1993-06-12,Yemen,Jordan,1
-0.8140770556098779,0.8347280362597616,0,1,0,1993-06-13,Bolivia,Chile,0
-0.1166292138466073,-0.6898513038074718,0,0,1,1993-06-13,Brazil,England,1
0.5871100437085132,-1.6778836912626265,0,1,0,1993-06-13,Hong Kong,India,1
0.6484199925963414,0.3375108921786855,1,0,0,1993-06-13,South Korea,Bahrain,1
